"FishID","LiftID","Lake","Agency","SpeciesName","SpeciesNumber","SpeciesAbbrev","MeshSizemm","Length(mm)","Weight(g)","R/D","Age","AgeStructure","SexAgency","MaturityAgency","FinClipAgency","A1-A3","A1","A2","A3","A4","B1","B2","B3","B4"
"OMNR_LOA_IA25_GL1_46_371_7","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",114,396,653.15,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_8","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",114,475,1438.09,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_9","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",114,578,2939.64,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_46_371_10","OMNR_LOA_IA25_GL1_46","Ontario","OMNR","Freshwater drum",371,"",152,490,1542.05,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_1","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",51,254,128.68,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_2","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",64,346,344.09,"D","","2A","F","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_3","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",76,486,1163.55,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_4","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",76,392,549.57,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_5","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",76,375,480.81,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_6","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",89,437,732.33,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_7","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",89,485,1020.39,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_8","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",89,519,1284.06,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_9","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",89,529,1389.32,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_10","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",102,464,936.11,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_334_11","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Walleye",334,"",102,494,1205.12,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_371_1","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Freshwater drum",371,"",51,185,64.18,"D","","2A","F","9",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_371_2","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Freshwater drum",371,"",64,245,159.56,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_371_3","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Freshwater drum",371,"",64,268,194.09,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_371_4","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Freshwater drum",371,"",89,289,276.2,"D","","2A","M","1",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_371_5","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Freshwater drum",371,"",102,375,556.17,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_371_6","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Freshwater drum",371,"",102,345,477.13,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_371_7","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Freshwater drum",371,"",114,290,273.18,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_47_371_8","OMNR_LOA_IA25_GL1_47","Ontario","OMNR","Freshwater drum",371,"",152,520,1906.72,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_234_1","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Channel catfish",234,"",64,617,2290.93,"D","","5",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_234_2","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Channel catfish",234,"",127,612,2279.79,"D","","5",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_234_3","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Channel catfish",234,"",140,559,2000.66,"D","","5",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_317_1","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Largemouth bass",317,"",51,225,177,"D","","2","F","1",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_317_2","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Largemouth bass",317,"",64,225,163.33,"D","","2","F","1",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_334_1","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Walleye",334,"",89,442,739.2,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_334_2","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Walleye",334,"",89,442,807.42,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_371_1","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Freshwater drum",371,"",102,558,1936.11,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_371_2","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Freshwater drum",371,"",114,377,629.54,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_371_3","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Freshwater drum",371,"",140,457,1019.25,"D","","2A",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_48_371_4","OMNR_LOA_IA25_GL1_48","Ontario","OMNR","Freshwater drum",371,"",152,555,2097.22,"D","","2A",NA,NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_334_1","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Walleye",334,"",51,258,135.31,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_334_2","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Walleye",334,"",64,355,421.99,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_334_3","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Walleye",334,"",102,476,1114.5,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_334_4","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Walleye",334,"",114,534,1465.6,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_1","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",89,298,355.35,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_2","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",89,287,244.12,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_3","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",89,339,448.5,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_4","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",89,309,350.72,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_5","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",89,332,489.94,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_6","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",89,284,284.23,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_7","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",89,274,255.36,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_10","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",102,326,379.99,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_11","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",102,319,349.5,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_12","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",102,344,468.41,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_8","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",102,349,487.69,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_9","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",102,356,562.45,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_13","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",114,396,649.49,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_14","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",114,418,716.23,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_15","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",114,374,653.4,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_16","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",114,407,662.4,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_17","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",114,327,427.08,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_49_371_18","OMNR_LOA_IA25_GL1_49","Ontario","OMNR","Freshwater drum",371,"",114,373,572.19,"D","","2A","F",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_5_081_1","OMNR_LOA_IA25_GL1_5","Ontario","OMNR","Lake trout",81,"",114,521,1859.57,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_5_081_2","OMNR_LOA_IA25_GL1_5","Ontario","OMNR","Lake trout",81,"",127,568,1918.32,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_5_081_3","OMNR_LOA_IA25_GL1_5","Ontario","OMNR","Lake trout",81,"",127,573,1757,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_5_081_4","OMNR_LOA_IA25_GL1_5","Ontario","OMNR","Lake trout",81,"",127,687,3470.46,"D","","2A","F","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_316_1","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Smallmouth bass",316,"",127,414,1434.28,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_316_2","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Smallmouth bass",316,"",127,431,1543.79,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_316_3","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Smallmouth bass",316,"",127,449,1747.62,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_316_4","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Smallmouth bass",316,"",152,476,1880.75,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_316_5","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Smallmouth bass",316,"",152,450,1767.79,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_316_6","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Smallmouth bass",316,"",152,420,1499.92,"D","","2","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_316_7","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Smallmouth bass",316,"",152,463,1939.57,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_1","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",76,620,2708.54,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_2","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",127,685,3915.75,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_3","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",127,700,3797.11,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_10","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",152,764,5359.15,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_4","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",152,650,2828.11,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_5","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",152,647,3021.21,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_6","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",152,736,3859.69,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_7","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",152,689,3471.42,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_8","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",152,689,3754.81,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_334_9","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Walleye",334,"",152,726,4888.73,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_50_371_1","OMNR_LOA_IA25_GL1_50","Ontario","OMNR","Freshwater drum",371,"",102,425,889.44,"D","","2A","M",NA,NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_1","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",76,381,848.95,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_2","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",76,318,472.52,"D","","2","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_3","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",89,326,494.96,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_4","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",102,364,868.06,"D","","2","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_5","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",114,487,2141.07,"D","","2","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_6","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",114,382,920.59,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_7","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",127,449,1798.58,"D","","2","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_8","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",127,461,1942.72,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_10","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",140,431,1496.84,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_11","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",140,406,1363.18,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_12","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",140,441,1724.17,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_13","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",140,427,1570.64,"D","","2","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_316_9","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Smallmouth bass",316,"",140,416,1369.47,"D","","0","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_334_1","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Walleye",334,"",140,684,3231.26,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_334_2","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Walleye",334,"",152,666,3669.11,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_51_334_3","OMNR_LOA_IA25_GL1_51","Ontario","OMNR","Walleye",334,"",152,684,3629.87,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_54_078_1","OMNR_LOA_IA25_GL1_54","Ontario","OMNR","Brown trout",78,"",140,542,2180.7,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_54_093_1","OMNR_LOA_IA25_GL1_54","Ontario","OMNR","Lake herring",93,"",76,394,620.06,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_54_093_2","OMNR_LOA_IA25_GL1_54","Ontario","OMNR","Lake herring",93,"",89,392,761.32,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_54_093_3","OMNR_LOA_IA25_GL1_54","Ontario","OMNR","Lake herring",93,"",89,427,898.91,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_55_078_1","OMNR_LOA_IA25_GL1_55","Ontario","OMNR","Brown trout",78,"",127,516,1886.79,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_56_075_1","OMNR_LOA_IA25_GL1_56","Ontario","OMNR","Chinook salmon",75,"",64,392,550.75,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_56_075_2","OMNR_LOA_IA25_GL1_56","Ontario","OMNR","Chinook salmon",75,"",102,555,1938.19,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_56_093_1","OMNR_LOA_IA25_GL1_56","Ontario","OMNR","Lake herring",93,"",89,526,1513.09,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_57_075_1","OMNR_LOA_IA25_GL1_57","Ontario","OMNR","Chinook salmon",75,"",64,469,827.98,"D","","3A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_57_075_2","OMNR_LOA_IA25_GL1_57","Ontario","OMNR","Chinook salmon",75,"",76,419,710.78,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_57_075_3","OMNR_LOA_IA25_GL1_57","Ontario","OMNR","Chinook salmon",75,"",89,436,706.27,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_57_075_4","OMNR_LOA_IA25_GL1_57","Ontario","OMNR","Chinook salmon",75,"",102,469,893.86,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_57_075_5","OMNR_LOA_IA25_GL1_57","Ontario","OMNR","Chinook salmon",75,"",102,535,1318.04,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_57_093_1","OMNR_LOA_IA25_GL1_57","Ontario","OMNR","Lake herring",93,"",102,434,907.7,"D","","2A","M","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_57_093_2","OMNR_LOA_IA25_GL1_57","Ontario","OMNR","Lake herring",93,"",102,432,865.79,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_57_093_3","OMNR_LOA_IA25_GL1_57","Ontario","OMNR","Lake herring",93,"",102,477,1136,"D","","2A","F","2",NA,0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_58_075_1","OMNR_LOA_IA25_GL1_58","Ontario","OMNR","Chinook salmon",75,"",76,424,689.11,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_58_075_2","OMNR_LOA_IA25_GL1_58","Ontario","OMNR","Chinook salmon",75,"",140,564,1774.44,"D","","2A","M","1","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_59_075_1","OMNR_LOA_IA25_GL1_59","Ontario","OMNR","Chinook salmon",75,"",102,555,1770.43,"D","","2A","M","1","0",1,0,1,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_59_075_2","OMNR_LOA_IA25_GL1_59","Ontario","OMNR","Chinook salmon",75,"",152,758,5522.87,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_6_081_1","OMNR_LOA_IA25_GL1_6","Ontario","OMNR","Lake trout",81,"",102,685,3438.94,"D","","2A","F","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_1","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",64,731,4452.35,"D","","2A","M","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_2","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",64,830,7196.17,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_3","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",64,675,2787.32,"D","","2A","F","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_4","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",76,833,6503.81,"D","","2A","F","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_5","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",76,760,6047.41,"D","","2A","F","2","35",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_6","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",89,764,5762.44,"D","","2A","M","2","45",0,0,0,0,0,0,1,0,0
"OMNR_LOA_IA25_GL1_60_081_7","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",102,696,4193.18,"D","","2A","F","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_8","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",102,762,4791.91,"D","","2A","M","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_9","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",102,849,7069.38,"D","","2A","M","2","25",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_10","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",114,740,4498.89,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_11","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",114,747,4109.28,"D","","2A","F","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_12","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",114,865,6975.02,"D","","2A","M","2","45",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_13","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",114,936,9842.95,"D","","2A","M","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_14","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",127,717,3844.62,"D","","2A","M","2","5",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_15","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",127,722,3895.8,"D","","2A","F","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_16","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",127,597,2070.64,"D","","2A","M","2","0",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_17","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",140,718,4160.08,"D","","2A","M","2","15",0,0,0,0,0,0,0,0,0
"OMNR_LOA_IA25_GL1_60_081_18","OMNR_LOA_IA25_GL1_60","Ontario","OMNR","Lake trout",81,"",140,856,7589.13,"D","","2A","F","2","2",0,0,0,0,0,0,0,0,0
